person_age,person_income,person_emp_length,loan_amnt,loan_int_rate,loan_percent_income,cb_person_cred_hist_length,person_home_ownership_OTHER,person_home_ownership_OWN,person_home_ownership_RENT,loan_intent_EDUCATION,loan_intent_HOMEIMPROVEMENT,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE,cb_person_default_on_file_Y
26,78000,1.8771244201058472,3341,14.673555394328023,0.04245751159788305,3,False,False,True,False,True,False,True,False,True
25,58428,5.313465433345387,16000,17.314130646212707,0.27254881956411187,3,False,False,True,False,False,True,False,False,False
24,25000,8.236465437324238,8000,11.295085638738543,0.32,3,False,False,True,True,False,False,False,False,False
27,33355,7.9487756920088115,15000,6.217171403118766,0.453814030384989,6,False,False,True,False,False,False,True,False,False
24,30000,0.838149165376357,9516,14.080232326277407,0.32,2,False,False,True,False,False,True,False,True,True
22,33996,2.515736188374045,5000,11.027248188667254,0.15,3,False,False,True,False,False,False,True,True,False
25,37000,5.392939118299713,8000,7.887539864707333,0.22,5,False,False,True,False,False,True,True,False,False
30,37995,14.218454995477849,14368,8.858719319529696,0.37921845499547785,6,False,False,True,False,False,False,True,True,False
22,45997,1.1450092700591794,6192,10.898888741002203,0.13,4,False,False,True,False,True,False,False,False,False
22,70000,3.5754791185878165,22071,11.778661058772636,0.31143869779646954,3,False,False,True,True,False,False,False,False,False
24,69000,2.538364429624437,9884,14.376214053632848,0.14,2,False,False,True,False,True,False,False,False,True
27,33335,2.0,10792,11.92689160959933,0.32,4,False,False,True,False,False,False,False,False,True
25,39516,2.8608033865831146,4000,6.5168422452967585,0.1,4,False,False,True,True,False,False,False,False,True
22,50000,3.679124145237838,18337,12.806730753636472,0.3658021896369054,2,False,False,True,False,False,False,False,False,True
36,34000,7.216755433080304,9500,14.074161965609928,0.28,13,False,False,True,False,False,True,True,False,True
26,58728,7.0,5000,10.232556301675462,0.08052920706202218,5,False,False,False,False,False,True,False,False,False
30,64000,6.53433326196607,10253,11.626142961247577,0.16253433326196606,7,False,False,True,False,False,False,False,True,True
46,36000,7.218686471422234,11200,11.951796853451135,0.31,23,False,False,True,False,False,True,False,False,False
34,78000,6.891953669734233,8138,15.615281544726498,0.10263505791283221,8,False,False,False,False,False,False,True,False,True
24,57479,2.298681052501607,16462,9.904668160271896,0.28925329736874594,2,False,False,True,True,True,False,False,False,True
28,14400,2.8936684610398573,3000,11.408400237469316,0.21,8,False,False,True,False,True,False,False,True,False
22,29991,4.961247365009065,10770,11.249014019511439,0.36,3,False,False,True,True,True,False,False,False,False
24,30000,4.0,10000,7.677419757559775,0.33,3,False,False,True,False,False,True,False,False,True
23,44232,6.246459869637505,10000,12.338445682460895,0.23,3,False,False,True,False,True,False,True,False,True
30,73000,8.140814976718547,18000,16.71697173176286,0.25,9,False,False,False,False,False,False,False,False,True
24,39000,5.115897482868961,7000,11.083948604042769,0.18,4,False,False,True,True,False,False,True,False,True
25,12887,0.0,3000,12.522302766041943,0.23,4,False,True,True,False,False,True,False,False,True
30,158038,7.8831988781318865,10036,15.988442651708425,0.059221325854212574,7,False,False,True,False,False,False,True,False,True
38,78000,3.0359898288686678,25000,15.839751956249824,0.32,16,False,False,True,False,True,False,False,False,True
21,36000,5.663138996729723,18166,11.401772182007697,0.5083156949836486,3,False,False,True,False,False,False,True,False,False
29,45997,4.81710013711395,18102,10.904779426077315,0.39408550068556975,6,False,False,True,False,False,False,True,False,False
25,133577,8.641914698106621,5888,15.069156181349797,0.04567658792426487,2,False,False,False,False,False,False,False,True,True
23,30000,1.7884560854804938,9000,14.71259879854196,0.3,3,False,False,True,True,False,True,False,False,True
23,74442,3.0701966114077135,8957,7.9042842076988435,0.11929803388592286,2,False,False,True,False,True,False,False,False,False
25,34000,9.822898654550434,6926,15.95261193818287,0.20019677927272175,2,False,False,True,False,False,False,False,False,False
37,113000,2.534832838982156,12000,16.111275380826207,0.11,11,False,False,True,False,True,False,True,False,False
25,25163,0.36692850793769693,6036,12.620898676823423,0.24183464253968848,5,False,False,True,False,True,False,True,False,True
40,57320,8.111621890792717,1500,12.639959778626725,0.03,17,False,False,True,False,True,True,False,False,True
30,16847,1.419712441298624,2970,13.656622212448084,0.17763381259783562,7,False,False,True,False,True,False,True,False,True
28,64000,6.434742266966196,15000,12.848506701788832,0.23,10,True,False,True,False,False,False,True,False,False
23,82550,1.5534695750178105,12000,9.933193760015707,0.14138367393754453,2,False,False,False,False,True,False,False,False,False
26,63416,10.713183331336467,2575,11.120660262239662,0.04,5,False,False,False,False,True,True,False,False,False
33,113557,5.182563753664125,9711,13.850417182405089,0.08278837583577608,8,False,False,True,False,True,False,False,False,True
28,32000,3.0,12000,11.380831261023177,0.3790650763841601,8,False,False,True,False,False,True,True,False,True
29,30000,1.5782443187852957,10000,10.654953926401916,0.33,7,False,False,True,False,False,False,False,True,False
33,219193,4.0,8193,14.312919490124473,0.0347745762382229,8,False,False,True,True,False,False,False,False,True
28,32000,5.16473361815658,3112,7.7760447933228765,0.1,4,False,False,False,False,False,True,True,False,False
30,56400,3.843780622497688,3960,13.527308993465125,0.06921890311248845,4,False,False,True,False,False,True,False,False,False
35,39770,2.2903395192491622,10000,18.7999400622821,0.25,10,False,False,True,False,False,False,True,False,True
25,51233,5.791588185042217,13000,15.676024971452085,0.25,2,True,False,False,False,False,True,False,False,True
27,27902,9.088237484219448,13075,16.190719192726117,0.46506534730989196,4,False,False,True,False,False,True,True,False,True
28,18000,3.990784874644854,6399,10.370575945334696,0.3599769621866121,5,False,True,True,False,False,False,False,True,False
30,61840,13.794045493957865,20000,11.0433364567339,0.2724661188508017,6,False,False,True,False,False,True,False,False,True
30,23983,0.08762702829291147,4402,15.6892253523514,0.1802920900943097,7,False,False,True,False,False,True,False,True,True
28,60000,5.1289886746412625,25000,14.910035445985722,0.42,10,False,False,True,False,False,True,False,False,False
23,74770,1.0367973590285833,20000,16.999890878658842,0.23147189436114335,3,False,False,True,False,False,True,False,True,True
32,161076,9.072707259444552,25000,20.229044899052276,0.13878187822166635,11,False,False,True,False,True,True,False,False,True
25,46898,8.521419447293574,15000,12.869557227568883,0.32,3,False,False,True,False,False,False,True,True,True
24,26400,3.4019201869926765,8949,9.532648689345665,0.34,3,False,False,True,True,True,False,False,False,False
26,59753,8.879583702814823,7838,14.638560451767407,0.13,6,False,False,False,False,True,False,False,True,True
25,62055,5.0521555283627535,5610,13.775561296332114,0.08052155528362753,3,False,False,True,False,False,True,True,False,True
28,39517,2.8201517543413357,2717,16.638775719305386,0.06726616081886222,7,False,False,True,False,False,False,False,True,True
24,22000,1.267802198600727,5317,14.062368865509615,0.24154798534266184,3,False,False,True,False,False,False,True,False,False
23,54794,3.8670037534048696,8000,10.913332568258358,0.15,3,False,False,True,False,True,False,True,False,False
22,62272,2.930036252967693,24034,16.37758752182156,0.38825090632419235,3,False,False,True,False,False,True,True,False,True
26,12000,0.9230751858342492,2076,9.33461464194414,0.17,4,False,False,True,True,False,False,False,True,False
23,12000,2.168181834133881,4308,13.118636360977687,0.35722727278044625,4,False,True,True,True,False,False,False,False,True
22,48999,6.108139723835139,10000,8.235744597960602,0.2,2,False,False,True,True,False,True,False,False,True
22,27935,5.069288777667456,15371,16.432545318203616,0.5476217655434202,4,False,False,True,False,False,False,False,True,True
25,14400,1.6643720656906495,7152,10.214442815257975,0.49762232562044195,6,False,True,True,False,False,False,False,False,False
23,48856,2.6020438234129935,6000,14.72010219117065,0.12,3,False,False,True,False,False,True,False,False,True
25,30254,1.7957324467664801,7500,12.39652360642753,0.25,3,False,False,True,False,False,False,True,False,True
22,26000,4.0,8409,7.907199555996305,0.32545235718325577,3,False,False,True,True,False,False,False,False,False
27,34815,4.815776072964155,5000,13.66882697907493,0.14,3,False,False,True,False,False,True,True,False,True
33,63917,12.582676850551572,23895,10.626535370110314,0.3779133842527579,6,False,False,True,True,False,False,True,False,False
23,12000,0.0,2100,8.94,0.17,2,False,False,True,True,False,True,False,False,False
42,33079,2.195266935191054,12000,10.960594532681194,0.36,12,False,False,True,False,False,True,False,False,False
31,120599,6.799058942684178,12800,11.21935876580026,0.10800627371543882,8,False,False,False,False,True,False,False,False,True
36,13259,2.671306161874572,2599,12.206956348337354,0.19664346919062714,10,False,False,True,False,False,False,True,True,True
36,49000,2.009205667390643,3000,11.018123256804214,0.06,13,False,False,True,True,False,False,False,False,True
26,15600,1.6006628073659983,2300,16.05557854375622,0.14400441871577332,5,False,False,True,False,True,False,False,False,False
24,39000,4.773558700133101,8443,14.858325995877546,0.21886779350066551,3,False,False,True,False,False,False,True,False,False
31,86314,5.685438247078937,3662,12.904198805009965,0.04157280876460531,4,False,False,True,False,True,False,False,False,False
23,34000,2.517012504295624,5000,12.359253126073906,0.15,2,False,False,True,True,False,False,False,False,True
23,58650,7.0,5000,8.59,0.07,3,False,False,False,False,False,True,False,False,False
22,30000,3.839746287195537,8491,14.80360991656314,0.28,3,False,False,True,False,True,False,False,False,True
24,34272,4.725479661706887,6047,20.13116730568499,0.18,5,False,False,True,False,False,True,False,True,True
32,72244,0.10544204158834014,25000,16.03863012978191,0.29057513840866367,5,False,False,False,False,False,True,True,False,True
23,46000,3.432307703307727,10000,15.030600018590059,0.22,2,False,False,True,False,False,True,False,False,False
47,69000,8.119299580601812,15000,10.478223567020937,0.22,15,False,False,True,True,False,False,False,False,False
34,41999,3.588765753056584,5000,14.358139667976612,0.12,7,False,False,True,True,True,False,False,False,False
22,48630,5.612563549321252,12000,12.502911400445251,0.2492251270986425,3,False,False,True,True,False,False,False,False,False
22,22751,3.6606647684216043,7074,11.266652822491162,0.31,2,False,False,True,False,True,False,False,True,False
22,68513,0.5680431708895759,10000,15.597813234048463,0.1481065227637014,3,False,False,True,False,False,False,False,False,True
35,44000,3.3612427940410106,16000,14.228420244067067,0.36,9,False,False,True,False,False,False,True,False,True
22,46431,0.4139468516099498,9431,13.361973722446818,0.2,4,False,False,True,False,False,False,False,False,True
22,31884,3.151323720407449,10000,14.434646525029859,0.31,3,False,False,True,False,False,False,False,True,False
24,44000,5.578456750258188,7500,16.042507503676084,0.17,2,False,False,True,True,False,False,False,False,True
24,51021,8.514433626230757,1851,13.948133717807368,0.035020619466043935,6,False,False,True,False,False,False,True,True,False
24,30847,3.2023267703204885,11200,10.368644338360397,0.36,4,False,False,True,False,False,True,False,True,False
24,38368,2.500777854181403,15062,11.52863097664073,0.392496110729093,2,False,False,True,False,False,False,False,True,True
23,59463,1.0,20000,12.050257047291687,0.2936587549384001,3,False,False,True,False,False,True,True,False,True
23,78017,1.0737405957890087,20000,17.602328163424712,0.2564208646807033,2,False,False,True,False,True,True,False,False,True
26,34000,4.740131430385197,9565,15.255407930986012,0.28,6,True,False,True,False,False,True,False,True,True
28,64243,1.4608221397177448,19707,12.033445078008796,0.3051305928676075,6,False,False,True,True,False,False,False,False,True
24,35004,5.37124575095763,18230,10.01982763440627,0.52,3,True,False,True,False,False,True,True,False,False
24,33996,2.0,5000,14.789192508180804,0.15,2,False,False,True,False,True,False,False,True,False
33,88614,7.825503165073213,20000,15.987695801546653,0.22388366877671548,7,False,False,True,False,False,False,True,False,True
25,69000,3.403589973415354,3919,13.01960599924419,0.06,5,False,False,True,True,False,False,False,False,True
24,43500,6.99721348881876,22400,15.192897971628488,0.5150069662779531,2,False,False,True,False,True,False,False,False,False
29,24000,7.889663933854598,2996,11.020490609579525,0.12981610655642434,5,False,False,True,False,False,True,True,False,False
32,17018,2.8445779632170245,4063,13.394077604084693,0.2433783118528681,9,False,False,True,True,False,True,False,False,True
30,42000,0.08826229172264644,20911,12.415605243785267,0.4982347541655471,6,False,False,True,True,False,False,True,False,False
33,30000,1.271700437888021,8000,18.52851711426736,0.27,6,False,False,True,False,True,False,False,False,False
25,29000,0.7725264231625943,10000,11.42469546628059,0.34,3,False,False,True,False,False,False,False,True,False
24,78000,0.7345267750023511,25000,10.723984506259395,0.32,3,False,False,True,False,False,False,True,True,True
25,113000,8.41748506685678,13899,10.787358002246517,0.1258251493314322,3,False,False,True,False,False,False,True,False,False
